# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4		UniRef90_B7C7A3	28.728	1.85e-68	234	99	KMAKEL_11535 hydratase	36	751	|PWY-5913|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4		UniRef90_A0A425W871	28.940	2.81e-68	234	99	KMAKEL_11535 hydratase	35	748	|PWY-5913|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
CITSYN-RXN	CITSYN-RXN	2.3.3.3/2.3.3.16/2.3.3.1/4.1.3.7		UniRef90_P20901	29.833	5.42e-42	151	88	KMAKEL_18010 Citrate synthase	50	453	|PWY-5913|	good_blast	NA	rxn00256 rxn19316 rxn33853 	NA	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4		UniRef90_A0A1E7S0T9	28.883	8.68e-68	232	99	KMAKEL_11535 hydratase	35	751	|PWY-5913|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4		UniRef90_A0A425W871	28.940	2.81e-68	234	99	KMAKEL_11535 hydratase	35	748	|PWY-5913|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
PEPCARBOX-RXN	PEPCARBOX-RXN	4.1.1.31	NA									|PWY-5913|	no_blast	NA	rxn00251 rxn20508 rxn32421 	NA	0	NA
ISOCITDEH-RXN	ISOCITDEH-RXN	1.1.1.42		UniRef90_P9WKL1	54.839	7.50e-160	453	98	KMAKEL_16150 NADP-dependent isocitrate dehydrogenase	3	402	|PWY-5913|	good_blast	NA	rxn00198 rxn00199 rxn01387 rxn05794 rxn15022 rxn15023 rxn15278 rxn15279 	NA	0	1
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	malate:quinone oxidoreductase	1.1.5.4/1.1.3.3	NA									|PWY-5913|	no_blast	NA	rxn00264 rxn05815 rxn08900 rxn08901 rxn10985 rxn20069 rxn20112 rxn27006 rxn27007 rxn27977 rxn36757 rxn36758 rxn36759 rxn36760 rxn36761 rxn36762 rxn36763 rxn36765 rxn37602 rxn37603 	NA	0	NA
RXN-14971	RXN-14971	1.3.5.1		tr|Q88FA7|Q88FA7_PSEPK	29.530	4.72e-62	210	97	KMAKEL_16890 L-aspartate oxidase	1	509	|PWY-5913|	good_blast	NA	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit OS	0	1
RXN-14971	RXN-14971	1.3.5.1		tr|Q88FA7|Q88FA7_PSEPK	29.621	1.50e-46	166	75	KMAKEL_05360 L-aspartate oxidase	5	411	|PWY-5913|	good_blast	NA	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit OS	0	1
RXN-14971	RXN-14971	1.3.5.1		tr|O84596|O84596_CHLTR	35.689	8.06e-98	304	98	KMAKEL_16890 L-aspartate oxidase	5	487	|PWY-5913|	good_blast	NA	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit undefined	0	1
RXN-14971	RXN-14971	1.3.5.1		UniRef90_G4V4G6	31.139	4.71e-60	205	93	KMAKEL_16890 L-aspartate oxidase	6	495	|PWY-5913|	good_blast	NA	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit undefined	0	1
1.3.7.3-RXN	phycoerythrobilin:ferredoxin oxidoreductase	1.3.7.3	NA									|PWY-5915|	no_blast	NA	rxn06982 rxn17228 	NA	0	NA
1.3.7.2-RXN	15,16-dihydrobiliverdin:ferredoxin oxidoreductase	1.3.7.2	NA	UniRef90_Q3AMI3	22.222	2.1	26.2	92	KMAKEL_21440 LicD family protein	89	305	|PWY-5915|	bad_blast	NA	rxn06981 rxn17227 rxn27485 	NA	0	NA
RXN-15985	RXN-15985	5.2.1	NA									|PWY-5915|	spontaneous	NA	 	NA	0	NA
RXN-17523	heme oxygenase	1.14.15.20	NA	UniRef50_A0A161I2Z9	24.725	5.6	25.0	78	KMAKEL_19210 DNA mismatch repair protein MutS	653	822	|PWY-5915|	bad_blast	NA	 	NA	0	NA
1.3.7.5-RXN	phycocyanobilin:ferredoxin oxidoreductase	1.3.7.5	NA									|PWY-5917|	no_blast	NA	rxn06980 rxn17230 rxn27486 	NA	0	NA
RXN-15986	RXN-15986	5.2.1	NA									|PWY-5917|	spontaneous	NA	 	NA	0	NA
RXN-17523	heme oxygenase	1.14.15.20	NA	UniRef50_A0A161I2Z9	24.725	5.6	25.0	78	KMAKEL_19210 DNA mismatch repair protein MutS	653	822	|PWY-5917|	bad_blast	NA	 	NA	0	NA
RXN-9386	glutamyl-tRNAGln synthetase	6.1.1.24		UniRef50_A0A6J4VP56	43.284	5.57e-51	168	95	KMAKEL_15505 glutamate--tRNA ligase	1	194	|PWY-5921|	good_blast	full	rxn06436 rxn06937 rxn18995 	NA	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4J6Z8	55.462	0.0	560	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|O06491|GATA_BACSU	54.176	0.0	515	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0LP22	52.941	0.0	513	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1ATL3	50.422	4.65e-178	505	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|Q31LC2|GATA_SYNE7	52.677	6.85e-176	500	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0L5G0	49.789	1.96e-170	486	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A3PCR0	51.288	3.80e-169	483	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1K1T5	50.212	1.39e-166	476	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A2BWS5	50.540	1.89e-164	471	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	13	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0Q2Q0	48.319	1.00e-163	469	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A3CLF8	47.799	3.94e-161	462	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4VZG5	47.379	3.40e-160	460	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1AW13	46.581	1.95e-157	453	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	7	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4XQK6	46.737	9.27e-156	449	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1WVR7	46.822	1.75e-155	448	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A5EY31	46.934	5.06e-155	447	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1U486	45.588	1.16e-154	446	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4X490	46.311	1.38e-153	443	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	483	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A5CX65	46.795	4.84e-153	442	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	7	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4TE06	47.444	4.56e-152	440	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	480	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|Q9RTA9|GATA_DEIRA	50.638	2.30e-152	440	95	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	8	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1T6Y0	46.951	1.21e-151	439	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	480	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1R4R1	47.727	1.92e-151	439	93	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	475	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0LSR0	47.292	1.02e-151	439	95	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1BDI1	47.111	1.88e-148	430	94	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	19	467	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0RNK4	55.335	1.10e-147	427	88	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	72	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4SGD2	46.070	2.41e-146	425	95	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	11	467	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1UT20	46.531	9.71e-143	416	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	481	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A5EKP4	44.877	5.71e-140	409	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	480	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|O30509|GATB_BACSU	49.474	8.56e-171	486	99	KMAKEL_01100 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	4	478	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit undefined	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4J6Z8	55.462	0.0	560	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|O06491|GATA_BACSU	54.176	0.0	515	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0LP22	52.941	0.0	513	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1ATL3	50.422	4.65e-178	505	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|Q31LC2|GATA_SYNE7	52.677	6.85e-176	500	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0L5G0	49.789	1.96e-170	486	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A3PCR0	51.288	3.80e-169	483	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1K1T5	50.212	1.39e-166	476	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	10	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A2BWS5	50.540	1.89e-164	471	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	13	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0Q2Q0	48.319	1.00e-163	469	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A3CLF8	47.799	3.94e-161	462	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4VZG5	47.379	3.40e-160	460	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	1	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1AW13	46.581	1.95e-157	453	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	7	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4XQK6	46.737	9.27e-156	449	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1WVR7	46.822	1.75e-155	448	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A5EY31	46.934	5.06e-155	447	97	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1U486	45.588	1.16e-154	446	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4X490	46.311	1.38e-153	443	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	483	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A5CX65	46.795	4.84e-153	442	96	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	7	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4TE06	47.444	4.56e-152	440	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	480	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|Q9RTA9|GATA_DEIRA	50.638	2.30e-152	440	95	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	8	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1T6Y0	46.951	1.21e-151	439	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	480	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1R4R1	47.727	1.92e-151	439	93	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	475	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0LSR0	47.292	1.02e-151	439	95	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	476	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1BDI1	47.111	1.88e-148	430	94	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	19	467	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A0RNK4	55.335	1.10e-147	427	88	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	72	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A4SGD2	46.070	2.41e-146	425	95	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	11	467	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A1UT20	46.531	9.71e-143	416	98	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	2	481	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		UniRef90_A5EKP4	44.877	5.71e-140	409	99	KMAKEL_01105 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	3	480	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
RXN-20083	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7		sp|O30509|GATB_BACSU	49.474	8.56e-171	486	99	KMAKEL_01100 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	4	478	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit undefined	0	1
GLUTAMIN-RXN	GLUTAMIN-RXN	3.5.1.38/3.5.1.2		UniRef90_B0BYP8	50.249	2.06e-66	201	93	KMAKEL_18050 imidazole glycerol phosphate synthase subunit HisH	1	198	|PWY-5921|	good_blast	full	rxn00189 rxn01153 rxn29962 	Subunit HisH	0	1
GLUTAMIN-RXN	GLUTAMIN-RXN	3.5.1.38/3.5.1.2		UniRef90_A1W0U9	47.030	8.48e-63	191	100	KMAKEL_18050 imidazole glycerol phosphate synthase subunit HisH	1	201	|PWY-5921|	good_blast	full	rxn00189 rxn01153 rxn29962 	Subunit HisH	0	1
