# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
1TRANSKETO-RXN	1TRANSKETO-RXN	2.2.1.1		UniRef90_O83571	45.954	0.0	584	97	BCPNCO_04985 transketolase	10	652	|P124-PWY|	good_blast	NA	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
1TRANSKETO-RXN	1TRANSKETO-RXN	2.2.1.1		UniRef90_D5AV94	45.509	0.0	563	97	BCPNCO_07055 transketolase	9	659	|P124-PWY|	good_blast	NA	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
1TRANSKETO-RXN	1TRANSKETO-RXN	2.2.1.1		UniRef90_D5AV94	43.093	0.0	530	97	BCPNCO_04985 transketolase	9	658	|P124-PWY|	good_blast	NA	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
RIB5PISOM-RXN	RIB5PISOM-RXN	5.3.1.6		UniRef90_P37351	53.061	7.67e-54	164	99	BCPNCO_14740 ribose 5-phosphate isomerase B	2	148	|P124-PWY|	good_blast	NA	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIBULP3EPIM-RXN	RIBULP3EPIM-RXN	5.1.3.1		UniRef90_P74061	53.704	2.71e-79	234	94	BCPNCO_08930 ribulose-phosphate 3-epimerase	2	215	|P124-PWY|	good_blast	NA	rxn01116 rxn33862 	NA	0	1
RIBULP3EPIM-RXN	RIBULP3EPIM-RXN	5.1.3.1		UniRef90_Q8K940	46.465	6.52e-64	195	87	BCPNCO_08930 ribulose-phosphate 3-epimerase	4	200	|P124-PWY|	good_blast	NA	rxn01116 rxn33862 	NA	0	1
PHOSPHOKETOLASE-RXN	xylulose-5-phosphate phosphoketolase	4.1.2.9		UniRef90_Q937F6	59.872	0.0	1018	99	BCPNCO_07030 putative phosphoketolase	15	794	|P124-PWY|	good_blast	NA	rxn01187 	NA	0	1
GAPOXNPHOSPHN-RXN	GAPOXNPHOSPHN-RXN	1.2.1.12		UniRef90_P0C0G6	71.343	0.0	503	99	BCPNCO_03795 type I glyceraldehyde-3-phosphate dehydrogenase	1	334	|P124-PWY|	good_blast	NA	rxn00781 rxn33210 rxn33842 	NA	0	1
GAPOXNPHOSPHN-RXN	GAPOXNPHOSPHN-RXN	1.2.1.12		UniRef90_P17721	55.621	7.41e-136	386	100	BCPNCO_03795 type I glyceraldehyde-3-phosphate dehydrogenase	1	332	|P124-PWY|	good_blast	NA	rxn00781 rxn33210 rxn33842 	NA	0	1
GAPOXNPHOSPHN-RXN	GAPOXNPHOSPHN-RXN	1.2.1.12		UniRef90_P47543	55.589	7.05e-132	376	98	BCPNCO_03795 type I glyceraldehyde-3-phosphate dehydrogenase	3	332	|P124-PWY|	good_blast	NA	rxn00781 rxn33210 rxn33842 	NA	0	1
GAPOXNPHOSPHN-RXN	GAPOXNPHOSPHN-RXN	1.2.1.12		UniRef90_P51009	51.039	1.53e-106	311	99	BCPNCO_03795 type I glyceraldehyde-3-phosphate dehydrogenase	3	332	|P124-PWY|	good_blast	NA	rxn00781 rxn33210 rxn33842 	NA	0	1
GAPOXNPHOSPHN-RXN	GAPOXNPHOSPHN-RXN	1.2.1.12		UniRef90_P80506	46.646	2.91e-99	293	94	BCPNCO_03795 type I glyceraldehyde-3-phosphate dehydrogenase	3	323	|P124-PWY|	good_blast	NA	rxn00781 rxn33210 rxn33842 	NA	0	1
GAPOXNPHOSPHN-RXN	GAPOXNPHOSPHN-RXN	1.2.1.12		UniRef90_P15115	47.748	1.11e-94	281	98	BCPNCO_03795 type I glyceraldehyde-3-phosphate dehydrogenase	3	329	|P124-PWY|	good_blast	NA	rxn00781 rxn33210 rxn33842 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_B7GL27	58.690	2.34e-163	461	100	BCPNCO_03800 Phosphoglycerate kinase	3	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_P18912	59.194	2.45e-162	458	100	BCPNCO_03800 Phosphoglycerate kinase	3	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q833I9	60.250	4.25e-161	455	99	BCPNCO_03800 Phosphoglycerate kinase	5	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A5CYN8	57.868	9.17e-161	454	99	BCPNCO_03800 Phosphoglycerate kinase	5	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_B4S6S2	55.639	1.11e-159	452	100	BCPNCO_03800 Phosphoglycerate kinase	3	396	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_P40924	57.683	1.08e-158	449	100	BCPNCO_03800 Phosphoglycerate kinase	3	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q81X75	57.895	1.72e-158	448	100	BCPNCO_03800 Phosphoglycerate kinase	3	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q2G031	58.250	8.59e-152	431	99	BCPNCO_03800 Phosphoglycerate kinase	5	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_B2KC44	55.556	7.00e-151	429	98	BCPNCO_03800 Phosphoglycerate kinase	4	394	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A1BJZ1	54.135	1.81e-148	423	100	BCPNCO_03800 Phosphoglycerate kinase	3	396	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q7WTU1	54.567	2.52e-147	421	99	BCPNCO_03800 Phosphoglycerate kinase	4	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A1QYK6	54.103	4.53e-147	419	99	BCPNCO_03800 Phosphoglycerate kinase	6	394	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A8EWM4	49.618	6.63e-134	386	98	BCPNCO_03800 Phosphoglycerate kinase	6	394	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q2S3A7	49.628	1.57e-132	383	99	BCPNCO_03800 Phosphoglycerate kinase	3	396	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q9Z519	51.605	7.47e-130	376	99	BCPNCO_03800 Phosphoglycerate kinase	6	396	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q5NF76	49.367	4.13e-129	374	98	BCPNCO_03800 Phosphoglycerate kinase	7	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_C6BUI7	48.866	2.60e-123	359	99	BCPNCO_03800 Phosphoglycerate kinase	6	396	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A0LJZ1	46.835	4.59e-123	358	98	BCPNCO_03800 Phosphoglycerate kinase	6	396	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_B8GP44	47.208	5.35e-122	355	98	BCPNCO_03800 Phosphoglycerate kinase	8	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_B8J4D3	47.716	2.84e-120	351	98	BCPNCO_03800 Phosphoglycerate kinase	8	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q5ZZ74	47.132	5.46e-118	345	98	BCPNCO_03800 Phosphoglycerate kinase	3	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A5CXU9	46.212	1.95e-116	341	97	BCPNCO_03800 Phosphoglycerate kinase	8	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_B7H3N8	45.255	4.85e-113	333	99	BCPNCO_03800 Phosphoglycerate kinase	1	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A1AVA8	45.897	3.79e-113	333	96	BCPNCO_03800 Phosphoglycerate kinase	10	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A0JWP8	44.836	2.45e-112	332	97	BCPNCO_03800 Phosphoglycerate kinase	13	395	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A6W3D3	44.924	5.25e-110	325	98	BCPNCO_03800 Phosphoglycerate kinase	8	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q3SMD2	43.112	5.69e-107	317	98	BCPNCO_03800 Phosphoglycerate kinase	8	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_P9WID1	45.455	5.75e-106	315	95	BCPNCO_03800 Phosphoglycerate kinase	13	395	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q47A08	43.500	1.59e-105	313	99	BCPNCO_03800 Phosphoglycerate kinase	3	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_Q1LSJ6	40.458	1.25e-97	293	98	BCPNCO_03800 Phosphoglycerate kinase	8	397	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_A5WFD0	40.678	6.56e-94	284	99	BCPNCO_03800 Phosphoglycerate kinase	3	394	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
PHOSGLYPHOS-RXN	PHOSGLYPHOS-RXN	2.7.2.3		UniRef90_O32848	32.376	1.77e-50	171	94	BCPNCO_03800 Phosphoglycerate kinase	4	359	|P124-PWY|	good_blast	NA	rxn01100 rxn32521 rxn33845 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_A8FHJ1	56.420	0.0	565	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_A0LDF3	49.705	0.0	543	97	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_A8G1U9	51.961	0.0	536	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	3	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_P52832	52.165	0.0	531	98	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_A4ST23	51.765	0.0	530	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	2	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q3JF23	50.196	0.0	521	98	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q2SMA7	50.588	0.0	521	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	3	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q1GZ82	51.468	0.0	520	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1	508	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q3IIE4	50.881	2.33e-179	511	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	3	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q47VY2	47.969	1.42e-172	494	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	3	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_C1DDB1	49.409	1.12e-168	483	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q1MPK8	48.622	1.22e-162	468	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q3IZB8	47.758	2.02e-155	449	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	2	510	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q1GCX7	48.141	5.20e-148	431	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_Q2GKV7	45.187	5.36e-140	409	99	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1	509	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
3PGAREARR-RXN	3PGAREARR-RXN	5.4.2.12		UniRef90_P59173	37.879	2.03e-104	320	96	BCPNCO_03810 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	501	|P124-PWY|	good_blast	NA	rxn01106 rxn18917 rxn33847 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q898R0	79.814	0.0	727	100	BCPNCO_03815 phosphopyruvate hydratase	1	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_P37869	71.429	0.0	633	99	BCPNCO_03815 phosphopyruvate hydratase	7	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_P64074	70.023	0.0	621	99	BCPNCO_03815 phosphopyruvate hydratase	7	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_P42848	69.535	0.0	619	99	BCPNCO_03815 phosphopyruvate hydratase	4	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q81X78	68.458	0.0	617	99	BCPNCO_03815 phosphopyruvate hydratase	7	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B9M3M1	68.384	0.0	608	99	BCPNCO_03815 phosphopyruvate hydratase	6	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B7IFN4	67.209	0.0	606	99	BCPNCO_03815 phosphopyruvate hydratase	4	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q8Y0B5	61.792	0.0	575	99	BCPNCO_03815 phosphopyruvate hydratase	7	430	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q97QS2	64.965	0.0	574	99	BCPNCO_03815 phosphopyruvate hydratase	7	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_O69174	64.965	0.0	572	99	BCPNCO_03815 phosphopyruvate hydratase	7	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q2IWD0	65.248	0.0	563	99	BCPNCO_03815 phosphopyruvate hydratase	7	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A0JU21	64.846	0.0	560	98	BCPNCO_03815 phosphopyruvate hydratase	10	430	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q1D401	61.702	0.0	557	98	BCPNCO_03815 phosphopyruvate hydratase	6	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A0LW71	63.309	0.0	553	97	BCPNCO_03815 phosphopyruvate hydratase	10	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_O66778	63.121	0.0	550	99	BCPNCO_03815 phosphopyruvate hydratase	7	429	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B6IQ30	63.095	0.0	550	99	BCPNCO_03815 phosphopyruvate hydratase	7	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q47SV1	62.796	0.0	548	98	BCPNCO_03815 phosphopyruvate hydratase	10	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q8NRS1	62.708	0.0	544	98	BCPNCO_03815 phosphopyruvate hydratase	6	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q6FAT9	62.998	0.0	539	99	BCPNCO_03815 phosphopyruvate hydratase	6	424	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B8FKT4	62.410	0.0	537	97	BCPNCO_03815 phosphopyruvate hydratase	6	420	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B1VFL0	61.792	0.0	536	99	BCPNCO_03815 phosphopyruvate hydratase	7	430	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B0RH60	61.871	0.0	533	97	BCPNCO_03815 phosphopyruvate hydratase	10	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A8L149	61.391	0.0	529	97	BCPNCO_03815 phosphopyruvate hydratase	10	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A4F804	60.714	0.0	528	98	BCPNCO_03815 phosphopyruvate hydratase	7	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A6Q5K4	61.220	0.0	526	97	BCPNCO_03815 phosphopyruvate hydratase	5	414	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A6VUU9	61.702	0.0	525	98	BCPNCO_03815 phosphopyruvate hydratase	6	422	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_C4LHL7	61.466	0.0	524	98	BCPNCO_03815 phosphopyruvate hydratase	6	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q31QJ8	61.631	0.0	523	96	BCPNCO_03815 phosphopyruvate hydratase	6	422	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q9CD42	60.570	0.0	520	97	BCPNCO_03815 phosphopyruvate hydratase	7	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B7GTK2	59.719	0.0	509	98	BCPNCO_03815 phosphopyruvate hydratase	7	431	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_P9WNL1	59.048	0.0	508	97	BCPNCO_03815 phosphopyruvate hydratase	7	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_A5EW24	57.109	8.46e-176	495	98	BCPNCO_03815 phosphopyruvate hydratase	5	426	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_P48285	56.479	6.01e-174	490	96	BCPNCO_03815 phosphopyruvate hydratase	7	414	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_P75189	53.620	1.88e-164	468	97	BCPNCO_03815 phosphopyruvate hydratase	6	430	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_Q8D2K1	51.537	4.84e-158	451	95	BCPNCO_03815 phosphopyruvate hydratase	6	422	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
PEPDEPHOS-RXN	PEPDEPHOS-RXN	2.7.1.40		UniRef90_O08309	100.000	0.0	963	100	BCPNCO_02830 pyruvate kinase	1	473	|P124-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	PEPDEPHOS-RXN	2.7.1.40		UniRef90_O08309	63.830	0.0	589	99	BCPNCO_05470 pyruvate kinase	1	470	|P124-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
