# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
NICOTINAMID-RXN	nicotinamidase	3.5.1.19	NA	sp|P27765|AMID_PSECL	33.017	1.59e-63	214	82	KDHFCO_00935	68	475	|PWY-5381|	good_blast	NA	rxn00938 rxn30041 	NA	0	1
RXN-8840	2-amino-5-methyl-muconate deaminase	3.5.99.5	NA	UniRef90_Q38M35	28.095	4.59e-26	110	81	KDHFCO_00935	71	472	|PWY-5644|	bad_blast	NA	rxn02743 rxn18182 	NA	0	NA
3.5.99.5-RXN	3.5.99.5-RXN	3.5.99.5	NA	UniRef90_Q38M35	28.095	4.59e-26	110	81	KDHFCO_00935	71	472	|PWY-5652|	bad_blast	NA	rxn02743 rxn18182 	NA	0	NA
3.5.99.5-RXN	2-aminomuconate deaminase	3.5.99.5	NA	UniRef90_Q38M35	28.095	4.59e-26	110	81	KDHFCO_00935	71	472	|PWY-5654|	bad_blast	NA	rxn02743 rxn18182 	NA	0	NA
RXNN-404	indole-3-acetamide amidohydrolase	3.5.1.4	NA	UniRef90_P22984	33.252	1.74e-60	206	78	KDHFCO_00935	74	471	|PWY-581|	good_blast	NA	rxn00231 rxn01843 rxn02222 rxn02275 rxn03839 rxn03869 rxn06522 rxn19150 rxn32389 rxn33770 rxn38038 rxn38279 	NA	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7	NA	UniRef90_A3CLF8	78.98	0	733	100	KDHFCO_00935	1	490	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit 1	0	1
3.5.99.5-RXN	2-aminomuconate deaminase	3.5.99.5	NA	UniRef90_Q38M35	28.095	4.59e-26	110	81	KDHFCO_00935	71	472	|PWY-6210|	bad_blast	NA	rxn02743 rxn18182 	NA	0	NA
RXN6666-2	anandamide amidohydrolase	3.5.1.99	NA	UniRef50_F6EJJ7	25.412	6.59e-13	70.1	80	KDHFCO_00935	71	472	|PWY6666-1|	bad_blast	NA	rxn16378 rxn16379 	Subunit undefined	0	NA
R311-RXN	Acrylamidase	3.5.1.4	NA	UniRef90_P22984	33.252	1.74e-60	206	78	KDHFCO_00935	74	471	|PWY-7308|	good_blast	NA	rxn00231 rxn01843 rxn02222 rxn02275 rxn03839 rxn03869 rxn06522 rxn19150 rxn32389 rxn33770 rxn38038 rxn38279 	NA	0	1
RXN-20063	1-carboxybiuret hydrolase	3.5.1.131	NA	UniRef90_Q936X3	32.93	1.14e-47	170	84	KDHFCO_00935	71	473	|PWY-8025|	good_blast	NA	 	NA	0	1
RXN-21085	carbaryl hydrolase	3.5.1.137	NA	UniRef50_A0A0T5ZS16	32.724	8.709999999999999e-67	223	93	KDHFCO_00935	1	478	|PWY-8111|	good_blast	NA	 	Subunit 1	0	1
NICOTINAMID-RXN	nicotinamidase	3.5.1.19	NA	sp|P27765|AMID_PSECL	33.017	1.59e-63	214	82	KDHFCO_00935	68	475	|PYRIDNUCSAL-PWY|	good_blast	NA	rxn00938 rxn30041 	NA	0	1
RXN-20081	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.6	NA	sp|Q31S19|GATB_SYNE7	46.058	1.57e-148	432	98	KDHFCO_00940	3	474	|PWY490-4|	good_blast	full	rxn06619 rxn11595 rxn19013 rxn90115 	Subunit 2	0	1
RXN-20082	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.7	NA	sp|O30509|GATB_BACSU	60.338	0	582	99	KDHFCO_00940	1	474	|PWY-5921|	good_blast	full	rxn06520 rxn10534 rxn19014 rxn38001 	Subunit undefined	0	1
3.5.2.12-RXN	6-aminohexnoate cyclic dimer hydrolase	3.5.2.12	NA	UniRef90_P13398	29.779	3.64e-44	162	95	KDHFCO_00945	5	489	|P621-PWY|	good_blast	NA	rxn02468 	NA	0	1
RXN-20080	aspartyl-tRNAAsn amidotransferase [multifunctional]	6.3.5.6	NA	UniRef50_A0A0H5CEQ5	31.211	8.22e-42	155	92	KDHFCO_00945	6	489	|PWY490-4|	good_blast	full	rxn06619 rxn11595 rxn19013 rxn90115 	Subunit 1	0	1
LACTOSE6P-HYDROXY-RXN	6-phospho-lactosidase	3.2.1.85	NA	UniRef90_P11546	36.25	7.659999999999999e-89	278	99	KDHFCO_01005	8	477	|LACTOSECAT-PWY|	good_blast	full	rxn02332 rxn06349 rxn07047 rxn18993 	NA	0	1
RXN18C3-14	beta2-tomatinase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY18C3-5|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
RXN-5341	linamarin beta-glycosidase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-3121|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
RXN-8036	coumarinic acid glucoside beta-glucosidase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-5176|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
RXN-9674	lotaustralin beta-glucosidase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-6002|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
RXN-10773	cellobiose beta-glucosidase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-6788|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
3.2.1.91-RXN	cellulose 1,4-beta-cellobiosidase	3.2.1.91	NA	UniRef90_E4Q361	39.381	2.42e-111	336	99	KDHFCO_01005	8	475	|PWY-6788|	good_blast	NA	rxn06271 rxn18004 rxn22766 rxn90111 	NA	0	1
RXN-5341	linamarin beta-glycosidase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-7091|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
RXN-13603	neolinustatin beta-diglucosidase	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-7092|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
RXN-18846	RXN-18846	3.2.1.21	NA	UniRef90_P12614	32.618	2.81e-75	243	95	KDHFCO_01005	7	470	|PWY-7913|	good_blast	NA	rxn00020 rxn00222 rxn03402 rxn06272 rxn06403 rxn06823 rxn07040 rxn09978 rxn09979 rxn15007 rxn15033 rxn15501 rxn15502 rxn15505 rxn15506 rxn15575 rxn17947 rxn21112 rxn24067 rxn25763 rxn31688 rxn32005 rxn37735 rxn37736 rxn37737 rxn37970 rxn90112 	NA	0	1
DUTP-PYROP-RXN	dUTP diphosphatase	3.6.1.23/3.6.1.9/3.6.1.19	NA	UniRef90_Q9CJ30	98	3e-108	304	100	KDHFCO_01010	1	150	|PWY-6545|	good_blast	NA	rxn00076 rxn00121 rxn00212 rxn00301 rxn00359 rxn00463 rxn00514 rxn01351 rxn01519 rxn01962 rxn02154 rxn02176 rxn02518 rxn05763 rxn06015 rxn11771 rxn18183 rxn20467 rxn26081 rxn38853 rxn38854 rxn38855 rxn38856 rxn38857 	NA	0	1
DUTP-PYROP-RXN	deoxyuridine 5'-triphosphate nucleotidohydrolase	3.6.1.23/3.6.1.9/3.6.1.19	NA	UniRef90_Q9CJ30	98	3e-108	304	100	KDHFCO_01010	1	150	|PWY-7184|	good_blast	full	rxn00076 rxn00121 rxn00212 rxn00301 rxn00359 rxn00463 rxn00514 rxn01351 rxn01519 rxn01962 rxn02154 rxn02176 rxn02518 rxn05763 rxn06015 rxn11771 rxn18183 rxn20467 rxn26081 rxn38853 rxn38854 rxn38855 rxn38856 rxn38857 	NA	0	1
DUTP-PYROP-RXN	dUTP pyrophosphohydrolase	3.6.1.23/3.6.1.9/3.6.1.19	NA	UniRef90_Q9CJ30	98	3e-108	304	100	KDHFCO_01010	1	150	|PWY-7187|	good_blast	NA	rxn00076 rxn00121 rxn00212 rxn00301 rxn00359 rxn00463 rxn00514 rxn01351 rxn01519 rxn01962 rxn02154 rxn02176 rxn02518 rxn05763 rxn06015 rxn11771 rxn18183 rxn20467 rxn26081 rxn38853 rxn38854 rxn38855 rxn38856 rxn38857 	NA	0	1
DUTP-PYROP-RXN	dUTP pyrophosphohydrolase	3.6.1.23/3.6.1.9/3.6.1.19	NA	UniRef90_Q9CJ30	98	3e-108	304	100	KDHFCO_01010	1	150	|PWY-7206|	good_blast	NA	rxn00076 rxn00121 rxn00212 rxn00301 rxn00359 rxn00463 rxn00514 rxn01351 rxn01519 rxn01962 rxn02154 rxn02176 rxn02518 rxn05763 rxn06015 rxn11771 rxn18183 rxn20467 rxn26081 rxn38853 rxn38854 rxn38855 rxn38856 rxn38857 	NA	0	1
RXN-12465	23S rRNA (adenine2503-C8)-methyltransferase	2.1.1.224	NA	UniRef90_A5I5U3	34.969	1.43e-57	190	92	KDHFCO_01025	38	357	|PWY-6828|	good_blast	full	rxn22928 	NA	0	1
RXN-9190	1,4-dihydroxy-2-naphthoate heptaprenyltransferase	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5839|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-9204	1,4-dihydroxy-2-naphthoate:polyprenyltransferase	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5851|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
DMK-RXN	1,4-dihydroxy-2-naphthoate octaprenyltransferase	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5852|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-9217	RXN-9217	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5853|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-9358	RXN-9358	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5890|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-9359	RXN-9359	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5891|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-9360	RXN-9360	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5892|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-9365	RXN-9365	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-5895|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
RXN-19668	RXN-19668	2.5.1.74	NA	UniRef90_P39582	27.839	2.2e-28	110	84	KDHFCO_01040	4	271	|PWY-7997|	bad_blast	NA	rxn06943 rxn08333 rxn13449 rxn19630 rxn21342 rxn21343 rxn21344 rxn21345 rxn21346 rxn21347 rxn21348 rxn21349 	NA	0	NA
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|DTDPRHAMSYN-PWY|	good_blast	full	rxn01675 	NA	0	1
RXN-11363	D-glycero-D-alpha-manno-heptose 1-phosphate guanylyltransferase	2.7.7.71	NA	UniRef90_Q0P8J1	28.177	2.58e-11	61.6	77	KDHFCO_01090	36	215	|PWY-6478|	bad_blast	NA	rxn16614 	NA	0	NA
RXN-11711	glycerol-2-phosphate cytidylyltransfrase	NA	NA	tr|Q9R920|Q9R920_STREE	26.772	5.44e-08	52	99	KDHFCO_01090	36	270	|PWY-6626|	bad_blast	NA	 	NA	0	NA
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-6808|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-6942|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-6953|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-6973|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-6974|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-6976|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7104|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7301|	good_blast	threshold	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7312|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7315|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	DTDPGLUCOSEPP-RXN	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7316|	good_blast	full	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	DTDPGLUCOSEPP-RXN	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7318|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7413|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7414|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	DTDPGLUCOSEPP-RXN	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7440|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7657|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7688|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-7814|	good_blast	NA	rxn01675 	NA	0	1
DTDPGLUCOSEPP-RXN	glucose-1-phosphate thymidylyltransferase	2.7.7.24	NA	UniRef90_P55253	71.329	2.08e-153	431	98	KDHFCO_01090	37	321	|PWY-8380|	good_blast	NA	rxn01675 	NA	0	1
RXN1YI0-15	plastoquinol terminal oxidase	NA	NA	UniRef50_A0A968Q2A3	23.684	5.1	25.8	88	KDHFCO_01095	55	156	|PWY1YI0-7|	bad_blast	NA	 	NA	0	NA
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|DTDPRHAMSYN-PWY|	good_blast	full	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-6808|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-6942|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-6953|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-6973|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-6974|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-6976|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7104|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7301|	good_blast	threshold	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7312|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7315|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7316|	good_blast	full	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7318|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7413|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7414|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7440|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7657|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7688|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	dTDP-D-glucose 4,6-dehydratase	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-7814|	good_blast	NA	rxn01997 	NA	0	1
DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	4.2.1.46	NA	UniRef90_P55294	46.154	4.87e-99	299	95	KDHFCO_01105	81	407	|PWY-8380|	good_blast	NA	rxn01997 	NA	0	1
DTDPDEHYRHAMREDUCT-RXN	dTDP-4-dehydrorhamnose reductase	1.1.1.133	NA	UniRef90_A0QTF8	36.395	3.98e-45	155	87	KDHFCO_01110	8	294	|DTDPRHAMSYN-PWY|	good_blast	full	rxn02003 rxn03269 rxn19642 rxn32259 	NA	0	1
RXN-9082	1,2-rhamnosyltransferase	NA	NA	UniRef50_U1R6C0	50.246	1.09e-142	412	93	KDHFCO_01115	1	388	|PWY-5793|	good_blast	full	 	NA	0	1
RXN-21869	dTDP-L-rhamnose:alpha-D-GlcNAc-PP-Und beta-(1,4)-rhamnosyltransferase	NA	NA	tr|Q45XG3|Q45XG3_ECOLX	31.008	6.059999999999999e-52	176	98	KDHFCO_01115	2	380	|PWY-8251|	good_blast	NA	 	NA	0	1
RXN-21869	dTDP-L-rhamnose:alpha-D-GlcNAc-PP-Und beta-(1,4)-rhamnosyltransferase	NA	NA	tr|Q45XG3|Q45XG3_ECOLX	31.008	6.059999999999999e-52	176	98	KDHFCO_01115	2	380	|PWY-8252|	good_blast	NA	 	NA	0	1
RXN-21869	dTDP-L-rhamnose:alpha-D-GlcNAc-PP-Und beta-(1,4)-rhamnosyltransferase	NA	NA	tr|Q45XG3|Q45XG3_ECOLX	31.008	6.059999999999999e-52	176	98	KDHFCO_01115	2	380	|PWY-8253|	good_blast	NA	 	NA	0	1
TRANS-RXN2B4Q-125	O antigen ABC transporter	NA	NA	UniRef50_F9ZQ93	43.111	3.65e-62	199	95	KDHFCO_01130	6	228	|PWY2B4Q-3|	good_blast	NA	 	NA	0	1
RXN-16600	dolichol phosphate glucosyltransferase	NA	NA	UniRef50_A0A1G1W3X2	32.314	5.16e-24	95.5	94	KDHFCO_01150	7	219	|PWY-7661|	bad_blast	NA	 	NA	0	NA
RXN-22145	UDP-GlcNAc:alpha-D-Glc-(1,2)-beta-D-Glc-(1,3)-alpha-D-GlcNAc-PP-Und alpha-(1,6)-GlcNAc-1-phosphoryltranferase	NA	NA	tr|B5L3F0|B5L3F0_ECOLX	35.03	1.33e-61	199	98	KDHFCO_01170	5	331	|PWY-8226|	good_blast	NA	 	NA	0	1
GALPMUT-RXN	UDP-galactopyranose mutase	5.4.99.9	NA	UniRef90_P75499	31.172	3.62e-59	196	99	KDHFCO_01180	1	379	|PWY-6397|	good_blast	NA	rxn00358 	NA	0	1
RXN-14533	dTDP-fucopyranose mutase	5.4.99.59	NA	UniRef90_Q6E7F1	34.973	2.71e-83	258	97	KDHFCO_01180	18	378	|PWY-7312|	good_blast	NA	 	NA	0	1
4.3.1.4-RXN	formimidoyltetrahydrofolate cyclodeaminase	4.3.1.4	NA	UniRef50_G9XB08	25.325	0.18	32	84	KDHFCO_01190	59	200	|P164-PWY|	bad_blast	NA	rxn01654 	NA	0	NA
4.3.1.4-RXN	formimidoyltetrahydrofolate cyclodeaminase	4.3.1.4	NA	UniRef50_G9XB08	25.325	0.18	32	84	KDHFCO_01190	59	200	|PWY-5030|	bad_blast	NA	rxn01654 	NA	0	NA
