# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
GLYCOLALDREDUCT-RXN	glycolaldehyde reductase	1.1.1.77		UniRef90_P0A9S1	33.248	7.58e-63	203	100	EGBHEG_00960 Alcohol dehydrogenase 2	1	383	|PWY0-1280|	good_blast	full	rxn01305 rxn01615 rxn02209 rxn15317 	NA	0	1
CYTIDEAM2-RXN	cytidine deaminase	3.5.4.5/3.5.4.14	NA	UniRef90_Q9KD53	48.551	4.29e-41	130	98	EGBHEG_14595 cytidine deaminase	2	139	|PWY0-1295|	bad_blast	NA	rxn01368 rxn01800 rxn11749 rxn30003 rxn30007 	NA	0	NA
URPHOS-RXN	uridine phosphorylase	2.4.2.2/2.4.2.3		UniRef90_Q186L5	69.524	2.09e-52	157	100	EGBHEG_00205 Pyrimidine/purine nucleoside phosphorylase	1	105	|PWY0-1295|	good_blast	NA	rxn01366 rxn11757 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_P77834	54.135	4.02e-105	303	97	EGBHEG_10585 purine-nucleoside phosphorylase	5	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	54.585	5.59e-89	260	96	EGBHEG_10700 purine-nucleoside phosphorylase	4	232	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	50.220	2.96e-81	240	95	EGBHEG_10700 purine-nucleoside phosphorylase	4	230	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	51.528	1.21e-80	239	96	EGBHEG_16100 purine-nucleoside phosphorylase	6	234	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	48.918	1.00e-78	234	97	EGBHEG_16100 purine-nucleoside phosphorylase	6	236	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_P45563	38.281	5.06e-62	194	92	EGBHEG_10585 purine-nucleoside phosphorylase	15	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1		UniRef90_Q186L5	69.524	2.09e-52	157	100	EGBHEG_00205 Pyrimidine/purine nucleoside phosphorylase	1	105	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_P77834	54.135	4.02e-105	303	97	EGBHEG_10585 purine-nucleoside phosphorylase	5	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	54.585	5.59e-89	260	96	EGBHEG_10700 purine-nucleoside phosphorylase	4	232	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	50.220	2.96e-81	240	95	EGBHEG_10700 purine-nucleoside phosphorylase	4	230	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	51.528	1.21e-80	239	96	EGBHEG_16100 purine-nucleoside phosphorylase	6	234	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	48.918	1.00e-78	234	97	EGBHEG_16100 purine-nucleoside phosphorylase	6	236	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_P45563	38.281	5.06e-62	194	92	EGBHEG_10585 purine-nucleoside phosphorylase	15	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_Q186L5	69.524	2.09e-52	157	100	EGBHEG_00205 Pyrimidine/purine nucleoside phosphorylase	1	105	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4		UniRef90_P33664	46.639	3.10e-67	205	95	EGBHEG_19285 peptidoglycan editing factor PgeF	9	246	|PWY0-1296|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_P77834	54.135	4.02e-105	303	97	EGBHEG_10585 purine-nucleoside phosphorylase	5	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	54.585	5.59e-89	260	96	EGBHEG_10700 purine-nucleoside phosphorylase	4	232	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	50.220	2.96e-81	240	95	EGBHEG_10700 purine-nucleoside phosphorylase	4	230	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	51.528	1.21e-80	239	96	EGBHEG_16100 purine-nucleoside phosphorylase	6	234	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	48.918	1.00e-78	234	97	EGBHEG_16100 purine-nucleoside phosphorylase	6	236	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_P45563	38.281	5.06e-62	194	92	EGBHEG_10585 purine-nucleoside phosphorylase	15	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1		UniRef90_Q186L5	69.524	2.09e-52	157	100	EGBHEG_00205 Pyrimidine/purine nucleoside phosphorylase	1	105	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_P77834	54.135	4.02e-105	303	97	EGBHEG_10585 purine-nucleoside phosphorylase	5	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_P0ABP8	54.585	5.59e-89	260	96	EGBHEG_10700 purine-nucleoside phosphorylase	4	232	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_Q1D9Z7	50.220	2.96e-81	240	95	EGBHEG_10700 purine-nucleoside phosphorylase	4	230	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_P0ABP8	51.528	1.21e-80	239	96	EGBHEG_16100 purine-nucleoside phosphorylase	6	234	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_Q1D9Z7	48.918	1.00e-78	234	97	EGBHEG_16100 purine-nucleoside phosphorylase	6	236	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_P45563	38.281	5.06e-62	194	92	EGBHEG_10585 purine-nucleoside phosphorylase	15	270	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_Q186L5	69.524	2.09e-52	157	100	EGBHEG_00205 Pyrimidine/purine nucleoside phosphorylase	1	105	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_A6LY33	99.242	0.0	810	100	EGBHEG_16090 phosphopentomutase	1	396	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_B2TKE1	87.879	0.0	726	100	EGBHEG_16090 phosphopentomutase	1	396	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_A8FET4	59.796	1.92e-172	484	99	EGBHEG_16090 phosphopentomutase	3	395	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_B1YM95	55.584	2.13e-161	456	99	EGBHEG_16090 phosphopentomutase	2	395	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_A0PYX6	50.765	9.65e-137	393	99	EGBHEG_16090 phosphopentomutase	5	396	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_A8MFH2	47.959	7.80e-135	389	99	EGBHEG_16090 phosphopentomutase	5	396	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_A1S476	44.254	2.01e-105	314	99	EGBHEG_16090 phosphopentomutase	6	392	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_B4EWA2	44.472	2.53e-103	309	97	EGBHEG_16090 phosphopentomutase	6	380	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_B1ZIG8	42.356	1.76e-101	304	97	EGBHEG_16090 phosphopentomutase	6	381	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_B2VH52	44.500	6.05e-101	303	97	EGBHEG_16090 phosphopentomutase	6	380	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6		UniRef90_A6VM02	42.821	7.19e-98	294	97	EGBHEG_16090 phosphopentomutase	6	380	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
ARGDECARBOX-RXN	arginine decarboxylase, degradative	4.1.1.19		UniRef90_Q81MS2	42.149	7.45e-143	416	98	EGBHEG_09235 Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	6	484	|PWY0-1299|	good_blast	full	rxn00405 	NA	0	1
ARGDECARBOX-RXN	arginine decarboxylase, degradative	4.1.1.19		UniRef90_Q81MS2	29.569	5.26e-66	218	97	EGBHEG_10640 Arginine decarboxylase	4	474	|PWY0-1299|	good_blast	full	rxn00405 	NA	0	1
RXN0-5216	2-O-(6-phospho-alpha-mannosyl)-D-glycerate hydrolase		NA									|PWY0-1300|	no_blast	NA	 	NA	0	NA
GKI-RXN	glycerate 2-kinase	2.7.1.165		UniRef90_P23524	51.743	2.06e-128	371	98	EGBHEG_08935 Glycerate 2-kinase	7	379	|PWY0-1300|	good_blast	NA	rxn08647 	NA	0	1
ALPHAGALACTOSID-RXN	alpha-galactosidase	3.2.1.22		UniRef90_P06720	50.334	1.83e-152	437	98	EGBHEG_09445 Alpha-galactosidase	2	439	|PWY0-1301|	good_blast	full	rxn00817 rxn00818 rxn00819 rxn00890 rxn00977 rxn02093 rxn02583 rxn02596 rxn02822 rxn03838 rxn06701 rxn07000 rxn07011 rxn07041 rxn07062 rxn09983 rxn09984 rxn11587 rxn11609 rxn11988 rxn15138 rxn15139 rxn15140 rxn15141 rxn15142 rxn15143 rxn15152 rxn15153 rxn15179 rxn15379 rxn15380 rxn15415 rxn15416 rxn15417 rxn15418 rxn15444 rxn15445 rxn15468 rxn15469 rxn15541 rxn22382 rxn31367 rxn32051 rxn33339 	NA	0	1
RXN0-5217	aminopropylcadaverine synthase			sp|P09158|SPEE_ECOLI	38.571	3.73e-68	211	96	EGBHEG_09240 polyamine aminopropyltransferase	4	279	|PWY0-1303|	good_blast	keyenzyme	 	NA	0	1
LYSDECARBOX-RXN	lysine decarboxylase	4.1.1.18	NA	UniRef90_Q9I2S7	24.084	1.81e-31	125	76	EGBHEG_09235 Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	11	462	|PWY0-1303|	bad_blast	keyenzyme	rxn00322 	NA	0	NA
SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50		UniRef90_A6M1P1	99.631	0.0	552	100	EGBHEG_09230 adenosylmethionine decarboxylase	1	271	|PWY0-1303|	good_blast	keyenzyme	rxn00127 	NA	0	1
SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50		UniRef90_A1WYT0	60.606	1.68e-120	342	96	EGBHEG_09230 adenosylmethionine decarboxylase	7	270	|PWY0-1303|	good_blast	keyenzyme	rxn00127 	NA	0	1
SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50		UniRef90_A6T4R5	57.576	4.23e-109	313	98	EGBHEG_09230 adenosylmethionine decarboxylase	7	270	|PWY0-1303|	good_blast	keyenzyme	rxn00127 	NA	0	1
SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50		UniRef90_A4W6M5	57.197	4.47e-109	313	98	EGBHEG_09230 adenosylmethionine decarboxylase	7	270	|PWY0-1303|	good_blast	keyenzyme	rxn00127 	NA	0	1
SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50		UniRef90_A8ALG9	57.197	1.18e-108	312	98	EGBHEG_09230 adenosylmethionine decarboxylase	7	270	|PWY0-1303|	good_blast	keyenzyme	rxn00127 	NA	0	1
GLUTDECARBOX-RXN	glutamate decarboxylase	4.1.1.15	NA									|PWY0-1305|	no_blast	NA	rxn00194 rxn00346 rxn01231 rxn01784 	NA	0	NA
RXN0-5229	L-galactonate oxidoreductase	1.1.1.414		UniRef90_P39400	32.515	1.69e-43	150	92	EGBHEG_25660 Galactitol-1-phosphate 5-dehydrogenase	22	343	|PWY0-1306|	good_blast	full	 	NA	0	1
RXN0-7391	N,N'-diacetylchitobiose 6'-phosphate monodeacetylase			sp|P37794|CHBG_ECOLI	36.842	3.17e-54	172	98	EGBHEG_11115 chitin disaccharide deacetylase	3	245	|PWY0-1309|	good_blast	full	 	NA	0	1
RXN0-7392	monoacetylchitobiose-6-phosphate hydrolase			UniRef50_A0A0C7KCP0	51.142	3.92e-159	454	100	EGBHEG_04530 Putative 6-phospho-beta-glucosidase	1	435	|PWY0-1309|	good_blast	full	 	NA	0	1
RXN0-7392	monoacetylchitobiose-6-phosphate hydrolase			UniRef50_A0A0C7KCP0	51.030	2.28e-155	444	99	EGBHEG_11120 6-phospho-beta-glucosidase	3	436	|PWY0-1309|	good_blast	full	 	NA	0	1
RXN0-7392	monoacetylchitobiose-6-phosphate hydrolase			UniRef50_A0A0C7KCP0	46.847	8.17e-133	387	99	EGBHEG_07715 Putative 6-phospho-beta-glucosidase	4	442	|PWY0-1309|	good_blast	full	 	NA	0	1
RXN0-7392	monoacetylchitobiose-6-phosphate hydrolase			UniRef50_A0A0C7KCP0	46.330	1.69e-130	382	99	EGBHEG_06885 6-phospho-beta-glucosidase	1	434	|PWY0-1309|	good_blast	full	 	NA	0	1
RXN0-7392	monoacetylchitobiose-6-phosphate hydrolase			UniRef50_A0A0C7KCP0	28.315	6.97e-58	194	99	EGBHEG_07075 6-phospho-beta-glucosidase/maltose-6'-phosphate glucosidase	1	437	|PWY0-1309|	good_blast	full	 	NA	0	1
RXN0-7392	monoacetylchitobiose-6-phosphate hydrolase			UniRef50_A0A0C7KCP0	27.434	7.13e-51	175	99	EGBHEG_06300 6-phospho-alpha-glucosidase	1	440	|PWY0-1309|	good_blast	full	 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_D2TPS5	46.231	1.35e-137	396	97	EGBHEG_19490 Acetate kinase	2	399	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_B7LTX5	46.348	1.99e-135	390	96	EGBHEG_19490 Acetate kinase	2	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_B1VB81	46.348	3.39e-135	390	96	EGBHEG_19490 Acetate kinase	2	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A6TDE9	43.970	2.18e-133	385	97	EGBHEG_19490 Acetate kinase	2	399	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A8AEL8	44.836	4.16e-132	382	96	EGBHEG_19490 Acetate kinase	2	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_P74879	44.836	3.96e-131	380	96	EGBHEG_19490 Acetate kinase	2	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_C4LFE6	45.088	3.00e-131	380	99	EGBHEG_19490 Acetate kinase	2	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A1JTT9	45.545	1.10e-130	379	96	EGBHEG_19490 Acetate kinase	2	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A1S5P6	46.231	1.97e-129	375	98	EGBHEG_19490 Acetate kinase	3	399	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A9NFI4	50.000	1.34e-128	373	99	EGBHEG_19490 Acetate kinase	1	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A7ZDP4	44.500	1.31e-123	360	99	EGBHEG_19490 Acetate kinase	1	400	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A6QBT0	47.118	3.09e-119	349	98	EGBHEG_19490 Acetate kinase	1	395	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A0JZZ4	43.392	2.75e-110	326	99	EGBHEG_19490 Acetate kinase	1	399	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A0QQK1	42.145	1.04e-108	322	100	EGBHEG_19490 Acetate kinase	1	399	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A1JIM9	40.955	3.02e-105	314	95	EGBHEG_19490 Acetate kinase	3	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A1T2Y9	40.102	5.72e-103	307	96	EGBHEG_19490 Acetate kinase	2	393	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A4T166	39.695	2.30e-100	300	96	EGBHEG_19490 Acetate kinase	3	393	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_P11868	40.201	1.61e-99	299	97	EGBHEG_19490 Acetate kinase	3	400	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_O06961	38.384	8.07e-99	297	96	EGBHEG_19490 Acetate kinase	3	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_B5XVZ8	38.539	2.57e-98	296	96	EGBHEG_19490 Acetate kinase	3	398	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1		UniRef90_A4WEU0	39.000	2.63e-97	293	97	EGBHEG_19490 Acetate kinase	3	400	|PWY0-1312|	good_blast	full	rxn00225 	NA	0	1
