# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B2GM30	44.521	1.26e-77	234	98	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	10	290	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A4FP42	43.310	1.84e-77	234	99	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	10	291	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B2HDR8	44.604	4.54e-76	230	98	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	289	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q6NIZ6	44.404	1.36e-75	229	98	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	288	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A0QSY5	43.728	2.27e-75	228	98	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	290	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q6A6Z2	43.321	1.63e-74	226	96	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	288	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q8FRU9	43.682	5.90e-74	224	97	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	288	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B0RDR2	44.637	1.53e-72	222	95	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	13	288	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_O32879	43.273	2.24e-71	218	97	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	286	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A8L893	43.682	3.30e-71	217	99	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	11	287	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A8LWI0	42.349	2.69e-70	215	99	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	10	289	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A0LRU9	41.404	3.10e-69	213	97	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	13	291	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q9AGP6	38.267	5.27e-68	210	95	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	10	286	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q5YU63	37.818	8.69e-68	209	97	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	14	288	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A1SED2	40.143	2.56e-62	195	94	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	12	288	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q0RNE2	39.209	4.69e-60	189	99	MAHDIM_05015 bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	11	286	|PWY-5497|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q74LC1	65.757	0.0	554	98	MAHDIM_03505 Serine hydroxymethyltransferase	13	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A6LUK9	60.976	0.0	511	99	MAHDIM_03505 Serine hydroxymethyltransferase	6	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q4FUZ8	58.454	1.40e-180	506	99	MAHDIM_03505 Serine hydroxymethyltransferase	2	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A1TYW8	61.084	1.37e-180	506	97	MAHDIM_03505 Serine hydroxymethyltransferase	11	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q31RK5	61.634	1.61e-179	503	94	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q47WY2	58.513	1.83e-178	500	99	MAHDIM_03505 Serine hydroxymethyltransferase	1	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q0ABQ9	59.214	5.45e-178	499	97	MAHDIM_03505 Serine hydroxymethyltransferase	10	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A5EVR7	59.852	3.09e-178	499	97	MAHDIM_03505 Serine hydroxymethyltransferase	11	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q67N41	58.333	1.09e-177	498	99	MAHDIM_03505 Serine hydroxymethyltransferase	8	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_B3PBD6	57.757	1.18e-176	496	99	MAHDIM_03505 Serine hydroxymethyltransferase	2	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_B2V9M1	58.578	4.66e-176	494	96	MAHDIM_03505 Serine hydroxymethyltransferase	8	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q5WB66	59.806	1.24e-175	493	99	MAHDIM_03505 Serine hydroxymethyltransferase	6	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q30YL7	61.386	6.96e-176	493	98	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_B8FJ72	59.322	1.85e-175	493	99	MAHDIM_03505 Serine hydroxymethyltransferase	3	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_D3DKC4	58.911	4.68e-175	492	94	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A8FSQ9	58.753	6.95e-175	491	99	MAHDIM_03505 Serine hydroxymethyltransferase	1	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q24MM6	59.759	1.91e-174	490	99	MAHDIM_03505 Serine hydroxymethyltransferase	1	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q5NFJ3	58.454	3.27e-173	487	99	MAHDIM_03505 Serine hydroxymethyltransferase	3	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q8R887	59.322	1.55e-172	485	99	MAHDIM_03505 Serine hydroxymethyltransferase	3	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_P57376	54.676	6.11e-172	484	99	MAHDIM_03505 Serine hydroxymethyltransferase	1	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_O85718	55.663	5.20e-171	481	99	MAHDIM_03505 Serine hydroxymethyltransferase	2	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q15WB3	56.835	4.69e-170	479	99	MAHDIM_03505 Serine hydroxymethyltransferase	1	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q8YMW8	55.048	1.01e-169	478	97	MAHDIM_03505 Serine hydroxymethyltransferase	1	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q2JI36	55.288	4.06e-169	477	97	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_B4RB35	58.537	3.25e-169	477	95	MAHDIM_03505 Serine hydroxymethyltransferase	10	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_C0QKX3	56.901	6.32e-169	476	98	MAHDIM_03505 Serine hydroxymethyltransferase	3	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q6MS85	60.149	2.47e-168	474	97	MAHDIM_03505 Serine hydroxymethyltransferase	13	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_B1ZZW8	55.131	2.02e-166	470	99	MAHDIM_03505 Serine hydroxymethyltransferase	2	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A2BUN9	55.122	2.76e-165	467	97	MAHDIM_03505 Serine hydroxymethyltransferase	6	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A0LI16	56.127	1.87e-165	467	99	MAHDIM_03505 Serine hydroxymethyltransferase	8	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q46HB6	55.941	3.72e-165	466	98	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_B7J439	57.740	6.03e-165	466	97	MAHDIM_03505 Serine hydroxymethyltransferase	11	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A5G0E0	58.293	7.83e-165	466	95	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A7HDY8	57.921	2.94e-164	464	96	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q2ILI1	56.683	2.64e-163	462	96	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q6AM21	52.109	3.65e-149	426	94	MAHDIM_03505 Serine hydroxymethyltransferase	12	414	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_Q4A6A3	51.332	5.09e-148	423	97	MAHDIM_03505 Serine hydroxymethyltransferase	12	415	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1		UniRef90_A0LV49	48.655	1.94e-135	391	95	MAHDIM_03505 Serine hydroxymethyltransferase	12	414	|PWY-5497|	good_blast	NA	rxn00692 rxn15964 rxn19870 rxn33976 rxn33977 	NA	0	1
2.6.1.30-RXN	pyridoxamine-pyruvate aminotransferase	2.6.1.30		UniRef90_Q988B8	30.702	7.56e-52	174	86	MAHDIM_02840 Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	30	362	|PWY-5499|	good_blast	NA	rxn01253 	NA	0	1
PYRIDOXINE-4-OXIDASE-RXN	pyridoxine 4-oxidase	1.1.3.12	NA									|PWY-5499|	no_blast	NA	rxn01252 	NA	0	NA
PYRIDOXAL-4-DEHYDROGENASE-RXN	pyridoxal 4-dehydrogenase	1.1.1.107	NA	UniRef90_Q988B7	35.060	2.13e-42	141	97	MAHDIM_05655 (S)-acetoin forming diacetyl reductase	3	253	|PWY-5499|	bad_blast	NA	rxn01248 	NA	0	NA
4-PYRIDOXOLACTONASE-RXN	4-pyridoxolactonase	3.1.1.27	NA									|PWY-5499|	no_blast	NA	rxn02145 	NA	0	NA
RXN-8757	4-pyridoxate dehydrogenase	1.1.99.42	NA									|PWY-5499|	no_blast	NA	 	NA	0	NA
RXN-8756	5-formyl-3-hydroxy-2-methylpyridine 4-carboxylate 5-dehydrogenase	1.2.1.100	NA									|PWY-5499|	no_blast	NA	 	NA	0	NA
4.1.1.51-RXN	3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase	4.1.1.51	NA									|PWY-5499|	no_blast	NA	rxn02477 	NA	0	NA
1.14.12.4-RXN	3-hydroxy-2-methylpyridinecarboxylate dioxygenase	1.14.13.242/1.14.12.4	NA									|PWY-5499|	no_blast	NA	rxn02427 rxn02428 rxn17067 	NA	0	NA
3.5.1.29-RXN	alpha-(N-acetylaminomethylene)succiate hydrolase	3.5.1.29	NA	UniRef90_Q988D4	23.106	3.25e-07	46.6	92	MAHDIM_04845 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	10	262	|PWY-5499|	bad_blast	NA	rxn01205 	NA	0	NA
METHANOL-OXIDASE-RXN	Methanol oxidase	1.1.3.13/1.1.3.31	NA									|PWY-5506|	no_blast	NA	rxn00432 rxn05883 rxn19098 	NA	0	NA
CATAL-RXN	catalase	1.11.1.6/1.11.1.21	NA									|PWY-5506|	no_blast	NA	rxn00006 rxn00427 rxn06186 rxn06406 rxn06530 rxn06552 rxn07276 rxn11962 rxn14316 rxn22402 	NA	0	NA
COBALAMIN5PSYN-RXN	adenosyl-cobalamin-5'-phosphate synthase	2.7.8.26	NA	UniRef90_B8DRQ3	23.000	0.81	26.9	75	MAHDIM_01535 1,4-dihydroxy-2-naphthoate polyprenyltransferase	8	204	|PWY-5509|	bad_blast	NA	rxn03538 rxn19319 rxn19321 rxn19322 rxn46006 	NA	0	NA
RXN-8770	adenosylcobalamine-5'-phosphate phosphatase	3.1.3.73	NA	UniRef90_P52086	32.484	4.09e-19	77.0	76	MAHDIM_10360 Broad specificity phosphatase PhoE	1	149	|PWY-5509|	bad_blast	NA	rxn03150 rxn25133 rxn48494 	NA	0	NA
DMBPPRIBOSYLTRANS-RXN	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	2.4.2.21	NA	UniRef90_P0CY58	22.222	0.057	28.1	75	MAHDIM_12015 transcription termination/antitermination protein NusG	34	119	|PWY-5509|	bad_blast	NA	rxn02897 rxn10582 	NA	0	NA
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-N-acetyl-glucosamine 4-epimerase	5.1.3.7		UniRef90_Q7BJX9	36.709	2.44e-59	190	90	MAHDIM_01670 UDP-glucose 4-epimerase	8	306	|PWY-5512|	good_blast	full	rxn00295 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_Q1G817	64.807	6.23e-110	312	99	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	233	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_B8D185	45.868	5.59e-69	208	100	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	233	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_A0PYW1	46.721	6.60e-65	198	100	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	233	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_B1KFS0	41.736	1.04e-58	183	92	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	234	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_A8FRI2	40.909	1.06e-56	178	92	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	234	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_A3QB39	40.909	3.23e-56	177	90	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	234	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_Q0SGH6	40.417	2.81e-54	171	93	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	233	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_C4LL80	39.167	8.94e-53	167	93	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	233	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINE-6-P-DEAMIN-RXN	glucosamine 6-phosphate isomerase	3.5.99.6/5.3.1.10		UniRef90_C5BY94	38.430	5.58e-51	163	93	MAHDIM_08535 Glucosamine-6-phosphate deaminase	1	233	|PWY-5514|	good_blast	full	rxn00552 rxn15061 rxn30021 	NA	0	1
GLUCOSAMINEPNACETYLTRANS-RXN	glucosamine 6-phosphate N-acetylase	2.3.1.4		UniRef50_C5RC93	47.573	4.31e-63	192	92	MAHDIM_00875 1-acyl-sn-glycerol-3-phosphate acyltransferase	6	210	|PWY-5514|	good_blast	full	rxn01483 	NA	0	1
PHOSACETYLGLUCOSAMINEMUT-RXN	phosphoacetylglucosamine mutase	5.4.2.3/2.7.5.2		UniRef50_A0A0U5JJ38	48.684	2.03e-70	218	99	MAHDIM_02760 phosphoglucosamine mutase	225	452	|PWY-5514|	good_blast	full	rxn01505 rxn33285 rxn33287 rxn33502 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q5XDJ2	59.780	0.0	554	99	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	1	455	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_A3CPC4	59.780	0.0	553	99	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	1	455	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q2YVU6	48.889	2.18e-151	434	100	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	1	450	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q899I9	46.239	8.82e-143	413	99	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	1	451	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_B7IFM4	47.380	2.92e-129	378	95	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	6	443	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q251V1	44.292	5.68e-129	377	96	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	5	442	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q47SW5	42.247	9.61e-127	373	92	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	6	442	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q2J5Y1	44.344	1.59e-123	367	82	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	6	442	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
NAG1P-URIDYLTRANS-RXN	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23		UniRef90_Q9X1W4	46.875	4.45e-124	365	98	MAHDIM_10935 bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	5	451	|PWY-5514|	good_blast	full	rxn00293 rxn28025 rxn32390 	NA	0	1
