# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_Q47IJ4	36.232	6.10e-100	305	98	GNANIN_05260	3	473	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_Q0AIE6	35.897	3.88e-98	301	96	GNANIN_05260	3	476	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_Q2J308	36.646	2.46e-97	298	98	GNANIN_05260	7	476	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_A8GKU7	35.976	1.14e-97	298	99	GNANIN_05260	3	475	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_P0A6U8	35.234	4.80e-96	295	99	GNANIN_05260	3	475	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_A8AQY0	35.234	5.95e-96	294	99	GNANIN_05260	3	475	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_P0A3F2	34.362	8.80e-94	289	99	GNANIN_05260	4	476	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGENSYN-RXN	glycogen synthase	2.4.1.21		UniRef90_Q604D9	34.969	2.92e-84	264	99	GNANIN_05260	7	473	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06165 rxn08615 rxn15562 rxn90051 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_P30537	46.899	0.0	608	98	OCLNOI_00625	7	659	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_A0R1Y4	47.756	0.0	604	84	OCLNOI_00625	10	624	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q0AGJ0	49.026	0.0	603	84	OCLNOI_00625	14	623	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_A6VP15	46.747	0.0	603	79	OCLNOI_00625	15	658	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_P16954	45.427	0.0	602	85	OCLNOI_00625	11	638	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_B3PGN4	47.419	0.0	598	84	OCLNOI_00625	11	624	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_A3PBV8	45.412	0.0	590	85	OCLNOI_00625	15	629	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q1IZQ3	47.705	0.0	582	93	OCLNOI_00625	28	631	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q11EX1	47.021	0.0	579	84	OCLNOI_00625	10	623	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_B0UU89	45.015	0.0	579	81	OCLNOI_00625	10	660	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q07K87	47.173	0.0	577	85	OCLNOI_00625	11	623	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q15VD0	48.475	0.0	572	81	OCLNOI_00625	43	623	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_A1RLX8	45.397	0.0	564	85	OCLNOI_00625	14	635	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q28MN2	45.353	0.0	561	88	OCLNOI_00625	10	624	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q24VW3	47.419	0.0	555	97	OCLNOI_00625	14	624	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_P39118	45.527	0.0	555	98	OCLNOI_00625	14	634	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_P30537	42.222	1.92e-157	468	93	ANGKFO_07170	138	753	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q24VW3	41.894	6.89e-147	440	97	ANGKFO_07170	141	740	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_P39118	41.739	3.15e-145	436	91	ANGKFO_07170	138	705	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q0AGJ0	41.772	1.17e-138	422	75	ANGKFO_07170	140	676	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q15VD0	39.531	1.39e-135	414	75	ANGKFO_07170	145	676	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_B3PGN4	38.915	7.02e-134	410	83	ANGKFO_07170	138	736	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_P16954	38.752	7.09e-130	400	78	ANGKFO_07170	138	704	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_A3PBV8	36.915	1.57e-127	394	76	ANGKFO_07170	138	678	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q07K87	37.671	3.50e-124	384	80	ANGKFO_07170	140	704	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q28MN2	36.566	1.59e-123	382	88	ANGKFO_07170	136	739	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_Q1IZQ3	40.812	5.61e-121	374	77	ANGKFO_07170	136	636	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLYCOGEN-BRANCH-RXN	1,4-alpha-glucan branching enzyme	2.4.1.18		UniRef90_A0R1Y4	38.047	1.43e-115	362	78	ANGKFO_07170	160	727	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn06095 rxn08605 rxn09399 rxn13710 rxn15595 rxn19859 rxn24365 rxn24407 rxn27910 rxn28348 rxn31229 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A6M331	58.824	5.79e-159	450	92	NEHECH_07515	45	401	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A5N2Y9	56.072	8.83e-157	444	99	NEHECH_07515	45	431	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_B9L1J9	45.736	3.64e-114	338	90	NEHECH_07515	46	424	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_Q2W5G1	40.686	3.36e-104	312	95	NEHECH_07515	44	422	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_Q28MN1	38.142	3.26e-92	281	97	NEHECH_07515	40	421	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_Q2J307	38.596	2.53e-90	276	93	NEHECH_07515	37	406	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_Q0I3H9	39.055	2.48e-87	269	90	NEHECH_07515	27	402	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_P43796	38.832	1.20e-85	265	90	NEHECH_07515	35	404	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A6VP17	37.403	6.66e-86	265	89	NEHECH_07515	47	407	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A6M331	39.130	1.03e-83	257	89	FKEMDL_01610	20	360	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_B9L1J9	39.093	6.20e-81	251	82	FKEMDL_01610	22	368	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A5N2Y9	37.566	6.30e-80	247	98	FKEMDL_01610	20	393	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_Q1J021	36.224	3.30e-78	245	94	NEHECH_07515	45	407	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_C1AZL1	34.988	2.16e-78	245	99	NEHECH_07515	42	420	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_B2GHR6	34.375	5.73e-77	242	99	NEHECH_07515	42	425	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A1TRG1	36.077	8.36e-77	242	92	NEHECH_07515	42	420	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A1R6L8	35.337	2.48e-75	239	88	NEHECH_07515	41	424	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_A0LVY3	31.971	2.46e-70	224	99	NEHECH_07515	42	425	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
GLUC1PADENYLTRANS-RXN	glucose-1-phosphate adenylyltransferase	2.7.7.27		UniRef90_Q2W5G1	32.796	2.64e-67	216	86	FKEMDL_01610	18	360	|GLYCOGENSYNTH-PWY|	good_blast	keyenzyme	rxn00695 rxn33894 	NA	0	1
PHOSPHOGLUCMUT-RXN	phosphoglucomutase	5.4.2.2/2.7.5.1	NA	UniRef90_Q88C93	29.736	1.21e-44	158	94	GPHIJJ_07705	4	436	|GLYCOGENSYNTH-PWY|	bad_blast	keyenzyme	rxn00704 rxn00778 rxn02379 rxn12204 rxn15115 rxn20583 	NA	0	NA
GLYOCARBOLIG-RXN	glyoxylate carboligase	4.1.1.47		UniRef90_P0AEP7	31.319	1.12e-93	295	92	KPNMII_11605	13	534	|GLYCOLATEMET-PWY|	good_blast	NA	rxn00010 	NA	0	1
GKI-RXN	glycerate 2-kinase	2.7.1.165		UniRef90_P23524	42.657	2.02e-104	311	99	HGOKLA_19985	1	423	|GLYCOLATEMET-PWY|	good_blast	NA	rxn08647 	NA	0	1
RXN0-7229	glycolate dehydrogenase	1.1.99.14		sp|P0AEP9|GLCD_ECOLI	33.108	1.10e-71	232	88	CAGOKC_07435	32	469	|GLYCOLATEMET-PWY|	good_blast	NA	rxn05851 rxn08655 rxn11933 rxn19863 rxn34300 	Subunit GlcD	0	NA
RXN0-7229	glycolate dehydrogenase	1.1.99.14	NA									|GLYCOLATEMET-PWY|	no_blast	NA	rxn05851 rxn08655 rxn11933 rxn19863 rxn34300 	Subunit GlcE	0	NA
RXN0-7229	glycolate dehydrogenase	1.1.99.14	NA									|GLYCOLATEMET-PWY|	no_blast	NA	rxn05851 rxn08655 rxn11933 rxn19863 rxn34300 	Subunit GlcF	0	NA
RXN0-7229	glycolate dehydrogenase	1.1.99.14	NA									|GLYCOLATEMET-PWY|	no_blast	NA	rxn05851 rxn08655 rxn11933 rxn19863 rxn34300 	Subunit OS	0	NA
RXN0-7229	glycolate dehydrogenase	1.1.99.14	NA									|GLYCOLATEMET-PWY|	no_blast	NA	rxn05851 rxn08655 rxn11933 rxn19863 rxn34300 	Subunit undefined	0	NA
TSA-REDUCT-RXN	tartronate semialdehyde reductase	1.1.1.60	NA									|GLYCOLATEMET-PWY|	no_blast	NA	rxn01280 rxn01281 rxn27397 	NA	0	NA
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_O08309	46.921	3.31e-156	448	99	NIHDHO_06285	1	469	|GLYCOLYSIS|	good_blast	threshold	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_P51182	46.849	1.15e-146	428	80	NIHDHO_06285	1	469	|GLYCOLYSIS|	good_blast	threshold	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_P34038	42.678	8.18e-131	387	80	NIHDHO_06285	1	469	|GLYCOLYSIS|	good_blast	threshold	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_P64074	56.103	1.63e-158	451	99	OKHOCL_06405	2	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q898R0	55.425	1.10e-157	448	98	OKHOCL_06405	3	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_P37869	53.882	5.54e-154	439	99	OKHOCL_06405	3	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_B7IFN4	55.370	1.46e-153	438	97	OKHOCL_06405	3	416	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_A6Q5K4	55.854	6.14e-152	433	97	OKHOCL_06405	3	408	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q81X78	54.460	3.95e-149	427	99	OKHOCL_06405	3	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_A0LW71	54.060	4.99e-149	426	98	OKHOCL_06405	2	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q47SV1	52.706	2.10e-147	422	98	OKHOCL_06405	3	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q2IWD0	52.706	1.34e-146	420	99	OKHOCL_06405	3	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_B9M3M1	52.214	5.77e-146	419	98	OKHOCL_06405	3	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q6FAT9	53.041	3.77e-145	417	95	OKHOCL_06405	3	406	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_O66778	53.349	3.25e-145	416	97	OKHOCL_06405	3	416	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_A6VUU9	51.748	5.55e-145	416	99	OKHOCL_06405	3	421	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_P42848	52.582	6.71e-144	413	98	OKHOCL_06405	3	419	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q8Y0B5	51.415	1.49e-143	412	99	OKHOCL_06405	3	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_B8FKT4	52.392	4.80e-143	411	96	OKHOCL_06405	3	414	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_P9WNL1	52.347	1.06e-141	408	98	OKHOCL_06405	2	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_A8L149	53.444	5.99e-142	408	97	OKHOCL_06405	3	419	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_B0RH60	51.288	4.06e-141	406	99	OKHOCL_06405	3	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q1D401	52.506	8.48e-141	405	97	OKHOCL_06405	3	416	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_A4F804	51.869	6.38e-141	405	99	OKHOCL_06405	2	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q31QJ8	53.110	4.17e-140	404	96	OKHOCL_06405	3	416	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_Q8NRS1	51.054	5.03e-139	400	99	OKHOCL_06405	3	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_B6IQ30	50.118	8.23e-139	400	99	OKHOCL_06405	3	421	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_A0JU21	50.000	3.82e-138	399	99	OKHOCL_06405	2	423	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_P75189	48.519	1.52e-137	398	96	OKHOCL_06405	3	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_B7GTK2	51.529	9.80e-138	398	98	OKHOCL_06405	2	421	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11		UniRef90_P48285	49.296	9.95e-138	397	99	OKHOCL_06405	1	422	|GLYCOLYSIS|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
